18.988872032580108 0.49866142522574025
1.3653064021966428 0.040454920281346556
1.8988872032580109 0.025 7.696168218870892
1.8988872032580109 0.04868421052631579 7.683120587061988
1.8988872032580109 0.07236842105263158 7.661837315539286
1.8988872032580109 0.09605263157894736 7.632552648434216
1.8988872032580109 0.11973684210526314 7.595617910266511
1.8988872032580109 0.14342105263157892 7.551530193016589
1.8988872032580109 0.16710526315789473 7.500975189727791
1.8988872032580109 0.1907894736842105 7.444890384725823
1.8988872032580109 0.2144736842105263 7.384558727536427
1.8988872032580109 0.23815789473684207 7.3217496467360945
1.8988872032580109 0.2618421052631579 7.258936336213678
1.8988872032580109 0.2855263157894737 7.199640965391715
1.8988872032580109 0.3092105263157895 7.14900457781031
1.8988872032580109 0.33289473684210524 7.114773945049388
1.8988872032580109 0.35657894736842105 7.1091162332600915
1.8988872032580109 0.3802631578947368 7.152224179302459
1.8988872032580109 0.4039473684210526 7.280257408605248
1.8988872032580109 0.4276315789473684 7.565576942357125
1.8988872032580109 0.45131578947368417 8.18127935533527
1.8988872032580109 0.475 9.712099463821982
3.7977744065160213 0.025 14.164053459749379
3.7977744065160213 0.04868421052631579 14.107534778823549
3.7977744065160213 0.07236842105263158 14.01445028319931
3.7977744065160213 0.09605263157894736 13.884458880890948
3.7977744065160213 0.11973684210526314 13.717082492103012
3.7977744065160213 0.14342105263157892 13.511703374428429
3.7977744065160213 0.16710526315789473 13.26756210346814
3.7977744065160213 0.1907894736842105 12.983757922066177
3.7977744065160213 0.2144736842105263 12.659254614633928
3.7977744065160213 0.23815789473684207 12.292897799944802
3.7977744065160213 0.2618421052631579 11.88345488775712
3.7977744065160213 0.2855263157894737 11.42969981647587
3.7977744065160213 0.3092105263157895 10.930587844711605
3.7977744065160213 0.33289473684210524 10.385617985931244
3.7977744065160213 0.35657894736842105 9.795607984096796
3.7977744065160213 0.3802631578947368 9.164447463100517
3.7977744065160213 0.4039473684210526 8.503429178421376
3.7977744065160213 0.4276315789473684 7.843497714170392
3.7977744065160213 0.45131578947368417 7.278354840474199
3.7977744065160213 0.475 7.193995997231401
5.696661609774032 0.025 22.863784974944174
5.696661609774032 0.04868421052631579 22.767968348465207
5.696661609774032 0.07236842105263158 22.60994572317861
5.696661609774032 0.09605263157894736 22.388811411238674
5.696661609774032 0.11973684210526314 22.103273099027383
5.696661609774032 0.14342105263157892 21.751618047975736
5.696661609774032 0.16710526315789473 21.331666548099022
5.696661609774032 0.1907894736842105 20.84070985995095
5.696661609774032 0.2144736842105263 20.275428859149315
5.696661609774032 0.23815789473684207 19.631788355433855
5.696661609774032 0.2618421052631579 18.90490070619237
5.696661609774032 0.2855263157894737 18.088851401557765
5.696661609774032 0.3092105263157895 17.176480551237525
5.696661609774032 0.33289473684210524 16.15912342987228
5.696661609774032 0.35657894736842105 15.026349446281074
5.696661609774032 0.3802631578947368 13.765868900137649
5.696661609774032 0.4039473684210526 12.364263369406256
5.696661609774032 0.4276315789473684 10.811265091732468
5.696661609774032 0.45131578947368417 9.121467601997175
5.696661609774032 0.475 7.482587636134777
7.5955488130320425 0.025 32.14323833110527
7.5955488130320425 0.04868421052631579 32.01184692520133
7.5955488130320425 0.07236842105263158 31.795012364729693
7.5955488130320425 0.09605263157894736 31.491278488098516
7.5955488130320425 0.11973684210526314 31.098558724066255
7.5955488130320425 0.14342105263157892 30.614071511031014
7.5955488130320425 0.16710526315789473 30.034249694575497
7.5955488130320425 0.1907894736842105 29.354616690100872
7.5955488130320425 0.2144736842105263 28.569618724138515
7.5955488130320425 0.23815789473684207 27.672397266118647
7.5955488130320425 0.2618421052631579 26.654477736406346
7.5955488130320425 0.2855263157894737 25.5053378672113
7.5955488130320425 0.3092105263157895 24.211798524645335
7.5955488130320425 0.33289473684210524 22.75714608080038
7.5955488130320425 0.35657894736842105 21.119840803439054
7.5955488130320425 0.3802631578947368 19.271585541173017
7.5955488130320425 0.4039473684210526 17.174468875041747
7.5955488130320425 0.4276315789473684 14.777299675910323
7.5955488130320425 0.45131578947368417 12.015973717200863
7.5955488130320425 0.475 8.880596546543106
9.494436016290054 0.025 41.512324303480824
