macrorep i x y cond_mean cond_var cei lf hf maxcei x_star lf_next hf_next
9.000000000000000000e+00 1.890000000000000000e+02 1.000000000000000021e-02 0.000000000000000000e+00 1.609383160212107255e-01 1.714440541321263223e-02 2.849046219369195275e-20 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 2.000000000000000042e-02 0.000000000000000000e+00 1.981046769348985825e-01 1.127042508694049879e-02 1.742453422817443820e-28 0.000000000000000000e+00 1.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 2.999999999999999889e-02 0.000000000000000000e+00 1.940072459146366668e-01 3.862975176124274629e-02 7.002789719059268544e-12 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 4.000000000000000083e-02 0.000000000000000000e+00 1.899430880412456002e-01 6.458521196889946414e-02 2.530680516011962454e-08 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 5.000000000000000278e-02 0.000000000000000000e+00 1.859102774848320760e-01 8.918600825001837817e-02 9.877455944373755132e-07 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 6.000000000000000472e-02 0.000000000000000000e+00 1.819069032696502275e-01 1.124787751722789303e-01 8.122873794023059832e-06 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 6.999999999999999278e-02 0.000000000000000000e+00 1.779310683685723093e-01 1.345076677338798710e-01 3.229757188176728957e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 8.000000000000000167e-02 0.000000000000000000e+00 1.739808888041688428e-01 1.553144450660836340e-01 8.601729762547859724e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 8.999999999999999667e-02 0.000000000000000000e+00 1.700544927559727304e-01 1.749385495940297131e-01 1.791462747340458791e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 9.999999999999999167e-02 0.000000000000000000e+00 1.661500196735039014e-01 1.934171818058772752e-01 3.171231627168077938e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 1.100000000000000006e-01 0.000000000000000000e+00 1.622656193946343528e-01 2.107853707720130088e-01 5.010985537965400444e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 1.199999999999999956e-01 0.000000000000000000e+00 1.583994512688756962e-01 2.270760405480063693e-01 7.288790001913920263e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 1.300000000000000044e-01 0.000000000000000000e+00 1.545496832851740165e-01 2.423200725871864913e-01 9.959958627707606038e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 1.400000000000000133e-01 0.000000000000000000e+00 1.507144912037984841e-01 2.565463642811546263e-01 1.296616784059644034e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 1.500000000000000222e-01 0.000000000000000000e+00 1.468920576919123533e-01 2.697818837392048641e-01 1.624230464154247100e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 1.600000000000000033e-01 0.000000000000000000e+00 1.430805714624172054e-01 2.820517209104952405e-01 1.972122819168111579e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 1.700000000000000122e-01 0.000000000000000000e+00 1.392782264156616490e-01 2.933791351458791552e-01 2.333688333879532090e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 1.800000000000000211e-01 0.000000000000000000e+00 1.354832207836081381e-01 3.037855992895589496e-01 2.702620893640855088e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 1.900000000000000022e-01 0.000000000000000000e+00 1.316937562760526759e-01 3.132908403841418443e-01 3.073020646046236565e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 2.000000000000000111e-01 0.000000000000000000e+00 1.279080372284921996e-01 3.219128770662631478e-01 3.439444495845832978e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 1.890000000000000000e+02 2.100000000000000200e-01 0.000000000000000000e+00 1.241242697512362492e-01 3.296680537236655328e-01 3.796920100332223935e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.950000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
