macrorep i x y cond_mean cond_var cei lf hf maxcei x_star lf_next hf_next
9.000000000000000000e+00 2.000000000000000000e+01 1.000000000000000021e-02 0.000000000000000000e+00 1.610298811956318854e-01 1.714878144505036298e-02 2.873818202178586270e-14 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 2.000000000000000042e-02 0.000000000000000000e+00 1.982878506725451184e-01 1.128793750972830780e-02 1.223251673700125257e-17 0.000000000000000000e+00 1.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 2.999999999999999889e-02 0.000000000000000000e+00 1.946515786017870009e-01 3.884644239837131696e-02 5.699161798051306974e-10 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 4.000000000000000083e-02 0.000000000000000000e+00 1.910488849994912419e-01 6.522343225004745282e-02 1.730455505057906188e-07 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 5.000000000000000278e-02 0.000000000000000000e+00 1.874780627038664660e-01 9.046890867870294173e-02 3.109118954403937679e-06 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 6.000000000000000472e-02 0.000000000000000000e+00 1.839374196555648711e-01 1.146307283417263290e-01 1.818283483024990196e-05 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 6.999999999999999278e-02 0.000000000000000000e+00 1.804252780958880975e-01 1.377546936595539229e-01 6.049816910454793983e-05 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 8.000000000000000167e-02 0.000000000000000000e+00 1.769399737717693155e-01 1.598846396411547910e-01 1.453635947276275212e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 8.999999999999999667e-02 0.000000000000000000e+00 1.734798551471550820e-01 1.810625169799872924e-01 2.842693182828785400e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 9.999999999999999167e-02 0.000000000000000000e+00 1.700432826204135162e-01 2.013284715779476153e-01 4.837085503038070916e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 1.100000000000000006e-01 0.000000000000000000e+00 1.666286277473973954e-01 2.207209206480593155e-01 7.456959016371019974e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 1.199999999999999956e-01 0.000000000000000000e+00 1.632342724697944114e-01 2.392766255401706232e-01 1.068873824036274678e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 1.300000000000000044e-01 0.000000000000000000e+00 1.598586083483987674e-01 2.570307614277082542e-01 1.449628215447569188e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 1.400000000000000133e-01 0.000000000000000000e+00 1.565000358009409898e-01 2.740169839875937208e-01 1.883000746169934125e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 1.500000000000000222e-01 0.000000000000000000e+00 1.531569633441146050e-01 2.902674931997189511e-01 2.363362001959030956e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 1.600000000000000033e-01 0.000000000000000000e+00 1.498278068394403861e-01 3.058130943869289409e-01 2.884876376350646587e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 1.700000000000000122e-01 0.000000000000000000e+00 1.465109887426113144e-01 3.206832566112165495e-01 3.441806056888818688e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 1.800000000000000211e-01 0.000000000000000000e+00 1.432049373559620142e-01 3.349061685368318053e-01 4.028698351833732982e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 1.900000000000000022e-01 0.000000000000000000e+00 1.399080860837086937e-01 3.485087918662012063e-01 4.640491817789652029e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 2.000000000000000111e-01 0.000000000000000000e+00 1.366188726896067351e-01 3.615169124499548192e-01 5.272567616699870563e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 2.100000000000000200e-01 0.000000000000000000e+00 1.333357385566739106e-01 3.739551891679435691e-01 5.920765007098673788e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 2.200000000000000011e-01 0.000000000000000000e+00 1.300571279486288923e-01 3.858472006739149252e-01 6.581374140089059355e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 2.300000000000000100e-01 0.000000000000000000e+00 1.267814872726945596e-01 3.972154900924525500e-01 7.251115158196881627e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 2.400000000000000189e-01 0.000000000000000000e+00 1.235072643434169809e-01 4.080816077529129116e-01 7.927109641203855528e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 2.500000000000000000e-01 0.000000000000000000e+00 1.202329076471515684e-01 4.184661520413663904e-01 8.606848387955771951e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 2.600000000000000089e-01 0.000000000000000000e+00 1.169568656068673274e-01 4.283888084479864355e-01 9.288158111214674106e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 2.700000000000000178e-01 0.000000000000000000e+00 1.136775858469210032e-01 4.378683868839021720e-01 9.969168662464659991e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 2.800000000000000266e-01 0.000000000000000000e+00 1.103935144574531152e-01 4.469228573382590941e-01 1.064828175702337704e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 2.900000000000000355e-01 0.000000000000000000e+00 1.071030952580566686e-01 4.555693839430787206e-01 1.132414173920343742e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 2.999999999999999889e-01 0.000000000000000000e+00 1.038047690603701584e-01 4.638243575104929461e-01 1.199560864443897229e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 3.099999999999999978e-01 0.000000000000000000e+00 1.004969729292451153e-01 4.717034266040335821e-01 1.266173363304337607e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 3.200000000000000067e-01 0.000000000000000000e+00 9.717813944213825328e-02 4.792215272028726991e-01 1.332173675605854979e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 3.300000000000000155e-01 0.000000000000000000e+00 9.384669594637730372e-02 4.863929110152562796e-01 1.397498694517036733e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 3.400000000000000244e-01 0.000000000000000000e+00 9.050106381394831812e-02 4.932311724947912035e-01 1.462098408059946814e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 3.500000000000000333e-01 0.000000000000000000e+00 8.713965769345183299e-02 4.997492746108121442e-01 1.525934297280508167e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 3.600000000000000422e-01 0.000000000000000000e+00 8.376088475887269458e-02 5.059595734216671969e-01 1.588977908865231436e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 3.699999999999999956e-01 0.000000000000000000e+00 8.036314395480841088e-02 5.118738414975155804e-01 1.651209585559271220e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 3.800000000000000044e-01 0.000000000000000000e+00 7.694482523779755390e-02 5.175032902370343413e-01 1.712617338514972609e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 3.900000000000000133e-01 0.000000000000000000e+00 7.350430881338945732e-02 5.228585911203342818e-01 1.773195846743429172e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 4.000000000000000222e-01 0.000000000000000000e+00 7.003996436859319386e-02 5.279498959383833734e-01 1.832945570012116387e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 4.100000000000000311e-01 0.000000000000000000e+00 6.655015029934209514e-02 5.327868560372768236e-01 1.891871962736930979e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.000000000000000000e+00 2.000000000000000000e+01 4.200000000000000400e-01 0.000000000000000000e+00 6.303321293260827352e-02 5.373786406138360006e-01 1.949984777600230479e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.770000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
