macrorep i x y cond_mean cond_var cei lf hf maxcei x_star lf_next hf_next
7.000000000000000000e+00 7.700000000000000000e+01 1.000000000000000021e-02 0.000000000000000000e+00 2.724978407742089867e-02 2.560353444250696234e-02 1.832642924113426998e-14 0.000000000000000000e+00 0.000000000000000000e+00 1.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 7.700000000000000000e+01 2.000000000000000042e-02 0.000000000000000000e+00 3.491583735738831851e-02 4.526194714977323924e-02 2.402830967953369507e-10 0.000000000000000000e+00 0.000000000000000000e+00 1.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 7.700000000000000000e+01 2.999999999999999889e-02 0.000000000000000000e+00 4.259007754841304116e-02 5.901724308463390800e-02 7.376782490019786951e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 7.700000000000000000e+01 4.000000000000000083e-02 0.000000000000000000e+00 5.027660357166432309e-02 6.689881377035858390e-02 2.882763066313341857e-08 0.000000000000000000e+00 0.000000000000000000e+00 1.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 7.700000000000000000e+01 5.000000000000000278e-02 0.000000000000000000e+00 5.797952091034971889e-02 6.892350009276375367e-02 3.524943115727660311e-08 0.000000000000000000e+00 0.000000000000000000e+00 1.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 7.700000000000000000e+01 6.000000000000000472e-02 0.000000000000000000e+00 6.570294380251215371e-02 6.509562828484653785e-02 1.546382238679246175e-08 0.000000000000000000e+00 0.000000000000000000e+00 1.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 7.700000000000000000e+01 6.999999999999999278e-02 0.000000000000000000e+00 7.345099743850329321e-02 5.540701917082994921e-02 1.654264669594117314e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 7.700000000000000000e+01 8.000000000000000167e-02 0.000000000000000000e+00 8.122782016430635244e-02 3.983697068937167712e-02 9.035192004685582693e-12 0.000000000000000000e+00 0.000000000000000000e+00 1.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 7.700000000000000000e+01 8.999999999999999667e-02 0.000000000000000000e+00 8.903756569188593650e-02 1.835221365859308201e-02 8.033578955115200776e-19 0.000000000000000000e+00 1.000000000000000000e+00 1.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 7.700000000000000000e+01 9.999999999999999167e-02 0.000000000000000000e+00 8.144037508376934797e-02 4.532220109555819276e-02 7.256608158573356531e-11 0.000000000000000000e+00 0.000000000000000000e+00 1.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
7.000000000000000000e+00 7.700000000000000000e+01 1.100000000000000006e-01 0.000000000000000000e+00 7.387622080604412667e-02 7.094367600947953933e-02 3.667849685236123967e-08 0.000000000000000000e+00 0.000000000000000000e+00 1.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
