macrorep i x y cond_mean cond_var cond_mean_err cond_var_err cei lf hf maxcei x_star lf_next hf_next
1.000000000000000000e+00 5.000000000000000000e+00 1.000000000000000021e-02 0.000000000000000000e+00 -5.672344774060320352e-03 2.659100395720891477e-02 -3.006025747308180285e-01 1.880650394529923830e-01 1.700844798166080995e-09 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 2.000000000000000042e-02 0.000000000000000000e+00 -1.295325845910902558e-02 5.162658528036599692e-02 -2.950902304916294683e-01 3.562471982045123942e-01 1.200301988179575412e-06 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 2.999999999999999889e-02 0.000000000000000000e+00 -2.024089630290630895e-02 7.515300232133118041e-02 -2.895450303505286982e-01 5.065558354374519734e-01 2.025063664253104250e-05 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 4.000000000000000083e-02 0.000000000000000000e+00 -2.753862426677930811e-02 9.721372494259482300e-02 -2.839504238137915415e-01 6.407867661344112120e-01 1.008538720090477927e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000278e-02 0.000000000000000000e+00 -3.484981297240664910e-02 1.178495148367307011e-01 -2.782897129267868364e-01 7.605437166075403876e-01 2.875355709809697576e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000472e-02 0.000000000000000000e+00 -4.217783925861677552e-02 1.370985008419512430e-01 -2.725460024363901557e-01 8.672574850457477336e-01 6.044183061556587799e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 6.999999999999999278e-02 0.000000000000000000e+00 -4.952608774105776712e-02 1.549962493929274987e-01 -2.667021493645291286e-01 9.622030360002317151e-01 1.054607743920706227e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 8.000000000000000167e-02 0.000000000000000000e+00 -5.689795237545905437e-02 1.715758302370435084e-01 -2.607407118423567538e-01 1.046514733044997758e+00 1.627083344238710108e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 8.999999999999999667e-02 0.000000000000000000e+00 -6.429683802520713698e-02 1.868678775375119394e-01 -2.546438970523393630e-01 1.121199891604818255e+00 2.303296757962087007e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 9.999999999999999167e-02 0.000000000000000000e+00 -7.172616203395912327e-02 2.009006464762497501e-01 -2.483935081228847708e-01 1.187150813873291355e+00 3.061668335239832450e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 1.100000000000000006e-01 0.000000000000000000e+00 -7.918935580402070018e-02 2.137000654611001249e-01 -2.419708898170098710e-01 1.245155449608369880e+00 3.880231618560971152e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 1.199999999999999956e-01 0.000000000000000000e+00 -8.668986638121735366e-02 2.252897840338635993e-01 -2.353568728529466803e-01 1.295906810175409207e+00 4.738027249533614815e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 1.300000000000000044e-01 0.000000000000000000e+00 -9.423115804699082332e-02 2.356912165676588178e-01 -2.285317166905034836e-01 1.340011248312157788e+00 5.615738627532659843e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 1.400000000000000133e-01 0.000000000000000000e+00 -1.018167139184564252e-01 2.449235818343523385e-01 -2.214750506124186780e-01 1.377995702538338696e+00 6.495896438257715844e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 1.500000000000000222e-01 0.000000000000000000e+00 -1.094500375571597489e-01 2.530039385151665599e-01 -2.141658129248547038e-01 1.410313992762516122e+00 7.362851938162148779e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 5.000000000000000000e+00 1.600000000000000033e-01 0.000000000000000000e+00 -1.171346545872765099e-01 2.599472167200782557e-01 -2.065821880955675816e-01 1.437352242303116867e+00 8.202635852742563849e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00
