macrorep i x y cond_mean cond_var cond_mean_err cond_var_err cei lf hf maxcei x_star lf_next hf_next
2.000000000000000000e+00 3.560000000000000000e+02 1.000000000000000021e-02 0.000000000000000000e+00 -1.302851508903783186e-02 7.144959274252667136e-02 -5.279181364886459393e-01 9.491236017476050455e-04 4.086404491222500146e-06 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 2.000000000000000042e-02 0.000000000000000000e+00 -1.022983093022919454e-02 1.312332241374856712e-01 -5.284889436237517613e-01 1.812266736026952804e-03 2.277959221789623533e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 2.999999999999999889e-02 0.000000000000000000e+00 -7.414391128374841350e-03 1.800683487697956331e-01 -5.290622590434563843e-01 2.597027692088930452e-03 9.840009825101917601e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 4.000000000000000083e-02 0.000000000000000000e+00 -4.573755089680721711e-03 2.185410298018138076e-01 -5.296393437849226116e-01 3.310314757215394518e-03 2.063483650452646243e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 5.000000000000000278e-02 0.000000000000000000e+00 -1.699406682882501074e-03 2.471129722313210042e-01 -5.302214671761328324e-01 3.958407030694172622e-03 3.129311476385707863e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 6.000000000000000472e-02 0.000000000000000000e+00 1.217271291829392921e-03 2.661270637454276611e-01 -5.308099096278422468e-01 4.547009699022829497e-03 3.937012992471365658e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 6.999999999999999278e-02 0.000000000000000000e+00 4.185022936884878753e-03 2.758114896653756642e-01 -5.314059654499093677e-01 5.081304258931388512e-03 4.347287618891842315e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 8.000000000000000167e-02 0.000000000000000000e+00 7.212745471859016710e-03 2.762824713650836594e-01 -5.320109456981978457e-01 5.565994130339592741e-03 4.304007767601401163e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 8.999999999999999667e-02 0.000000000000000000e+00 1.030951590703710341e-02 2.675456610267958890e-01 -5.326261810583118317e-01 6.005346060781740700e-03 3.819419680970759928e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 9.999999999999999167e-02 0.000000000000000000e+00 1.348461825598582658e-02 2.494962094720915569e-01 -5.332530247725090211e-01 6.403227685784150004e-03 2.972253400946492374e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 1.100000000000000006e-01 0.000000000000000000e+00 1.674757136871385388e-02 2.219175078822851754e-01 -5.338928556162272354e-01 6.763141575841001910e-03 1.917079166191474129e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 1.199999999999999956e-01 0.000000000000000000e+00 2.010815746886346345e-02 1.844785883077889044e-01 -5.345470809307729665e-01 7.088256069705691116e-03 8.955174609330610047e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 1.300000000000000044e-01 0.000000000000000000e+00 2.357645148048850142e-02 1.367301517703310709e-01 -5.352171397188416613e-01 7.381433165424583498e-03 2.071416715938548432e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 1.400000000000000133e-01 0.000000000000000000e+00 2.716285123233709575e-02 7.809917629186922949e-02 -5.359045058096798542e-01 7.645253714639248244e-03 4.630828337830566175e-06 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 1.500000000000000222e-01 0.000000000000000000e+00 3.087810863019276042e-02 7.882040141943770853e-03 -5.366106911008486913e-01 7.882040141943753506e-03 7.119256639010556067e-28 1.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 1.600000000000000033e-01 0.000000000000000000e+00 1.755645708130282312e-02 7.789031616105902833e-02 -5.373372488837220295e-01 8.093876889296674343e-03 5.227911444354705174e-06 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 3.560000000000000000e+02 1.700000000000000122e-01 0.000000000000000000e+00 4.334863531984103902e-03 1.350062005455793246e-01 -5.380857772600314837e-01 8.282628765460807799e-03 2.311022812642722461e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.840000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
