macrorep i x y cond_mean cond_var cond_mean_err cond_var_err cei lf hf maxcei x_star lf_next hf_next
0.000000000000000000e+00 2.360000000000000000e+02 1.000000000000000021e-02 0.000000000000000000e+00 -5.037450143241468253e-02 2.266527480036532871e-02 -6.046554217813028265e-01 1.244165615308563634e-03 4.776900012297483304e-13 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 2.000000000000000042e-02 0.000000000000000000e+00 -5.666707537743081308e-02 4.423028855128228326e-02 -6.042829049174135436e-01 2.359939574863428695e-03 2.482216441677207456e-08 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 2.999999999999999889e-02 0.000000000000000000e+00 -6.296446746803824324e-02 6.472807486180066905e-02 -6.039081925501529335e-01 3.360503053456045507e-03 1.573219856360063179e-06 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 4.000000000000000083e-02 0.000000000000000000e+00 -6.926908908313207658e-02 8.419003254609189191e-02 -6.035301788310292181e-01 4.257676189016980188e-03 1.471855605741857927e-05 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 5.000000000000000278e-02 0.000000000000000000e+00 -7.558335436991564515e-02 1.026459737206197043e-01 -6.031477481686247089e-01 5.062057719594162918e-03 6.064494720569820526e-05 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 6.000000000000000472e-02 0.000000000000000000e+00 -8.190968116831881529e-02 1.201241694707842617e-01 -6.027597719362695061e-01 5.783150191346475913e-03 1.624467043133284803e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 6.999999999999999278e-02 0.000000000000000000e+00 -8.825049193682998894e-02 1.366513931569910967e-01 -6.023651051412473034e-01 6.429472216694990389e-03 3.368793876783295407e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 8.000000000000000167e-02 0.000000000000000000e+00 -9.460821468009697477e-02 1.522529614264837294e-01 -6.019625830456999394e-01 7.008659108791377365e-03 5.920787948702713882e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 8.999999999999999667e-02 0.000000000000000000e+00 -1.009852838786512857e-01 1.669527729937599902e-01 -6.015510177292624494e-01 7.527553081146952201e-03 9.287678678519643849e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 9.999999999999999167e-02 0.000000000000000000e+00 -1.073841414211122586e-01 1.807733452489791171e-01 -6.011291945832798467e-01 7.992284077993950381e-03 1.342436472342157378e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 1.100000000000000006e-01 0.000000000000000000e+00 -1.138072375392280011e-01 1.937358487504350357e-01 -6.006958687262630159e-01 8.408342190266990604e-03 1.825346276877443108e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 1.199999999999999956e-01 0.000000000000000000e+00 -1.202570317461108262e-01 2.058601396539327943e-01 -6.002497613300036283e-01 8.780642512689626825e-03 2.368041032507185728e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 1.300000000000000044e-01 0.000000000000000000e+00 -1.267359937780268009e-01 2.171647901287433180e-01 -5.997895558455047516e-01 9.113583208153841139e-03 2.960375163801584608e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 1.400000000000000133e-01 0.000000000000000000e+00 -1.332466045401000110e-01 2.276671168067286866e-01 -5.993138941175909506e-01 9.411097465335103995e-03 3.592166978732186378e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 1.500000000000000222e-01 0.000000000000000000e+00 -1.397913570562933361e-01 2.373832073082170757e-01 -5.988213723767307206e-01 9.676699963343169536e-03 4.253586249434074262e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 1.600000000000000033e-01 0.000000000000000000e+00 -1.463727574240299978e-01 2.463279448852585540e-01 -5.983105370962410463e-01 9.913528392317965884e-03 4.935363731238012752e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 1.700000000000000122e-01 0.000000000000000000e+00 -1.529933257738209096e-01 2.545150312200123999e-01 -5.977798807026504235e-01 1.012438052047336980e-02 5.628885752926061914e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 1.800000000000000211e-01 0.000000000000000000e+00 -1.596555972342656449e-01 2.619570074131873927e-01 -5.972278371265582475e-01 1.031174724547960150e-02 6.326217107382969135e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 1.900000000000000022e-01 0.000000000000000000e+00 -1.663621229027966719e-01 2.686652731946870820e-01 -5.966527771808619596e-01 1.047784202063629759e-02 7.020080946469255123e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 2.000000000000000111e-01 0.000000000000000000e+00 -1.731154708225377536e-01 2.746501043858848856e-01 -5.960530037527115299e-01 1.062462700346158972e-02 7.703814331603969778e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 2.100000000000000200e-01 0.000000000000000000e+00 -1.799182269656517952e-01 2.799206686402816446e-01 -5.954267467950022930e-01 1.075383623560326185e-02 8.371311336953506099e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 2.200000000000000011e-01 0.000000000000000000e+00 -1.867729962235534225e-01 2.844850394866521026e-01 -5.947721581026239601e-01 1.086699612790731177e-02 9.016961146932810089e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 2.300000000000000100e-01 0.000000000000000000e+00 -1.936824034043666543e-01 2.883502086961975963e-01 -5.940873058580510291e-01 1.096544349264386847e-02 9.635585691863970959e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 2.400000000000000189e-01 0.000000000000000000e+00 -2.006490942380083631e-01 2.915220969926447525e-01 -5.933701689301768001e-01 1.105034133591397891e-02 1.022237950600425604e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 2.500000000000000000e-01 0.000000000000000000e+00 -2.076757363892839381e-01 2.940055631216978993e-01 -5.926186309095650140e-01 1.112269259680040943e-02 1.077285331910018268e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 2.600000000000000089e-01 0.000000000000000000e+00 -2.147650204793811191e-01 2.958044112937395220e-01 -5.918304738625174144e-01 1.118335199556970763e-02 1.128278217244946258e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 2.700000000000000178e-01 0.000000000000000000e+00 -2.219196611161549093e-01 2.969213970111740375e-01 -5.910033717855237567e-01 1.123303613089410638e-02 1.174815843003750027e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 2.800000000000000266e-01 0.000000000000000000e+00 -2.291423979335975858e-01 2.973582312893496837e-01 -5.901348837407763837e-01 1.127233194537649759e-02 1.216514983584632281e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 2.900000000000000355e-01 0.000000000000000000e+00 -2.364359966408909886e-01 2.971155832775155270e-01 -5.892224466524922377e-01 1.130170365938592929e-02 1.253006268772006299e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 2.360000000000000000e+02 2.999999999999999889e-01 0.000000000000000000e+00 -2.438032500814436010e-01 2.961930812838355909e-01 -5.882633677427807628e-01 1.132149825511620002e-02 1.283931021908572140e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.740000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
