macrorep i x y cond_mean cond_var cei lf hf maxcei x_star lf_next hf_next
2.000000000000000000e+00 4.760000000000000000e+02 1.000000000000000021e-02 0.000000000000000000e+00 -1.302847527387751558e-02 7.144958065301472427e-02 5.354238455412171070e-06 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 2.000000000000000042e-02 0.000000000000000000e+00 -1.022975186054642105e-02 1.312332019427026597e-01 2.772998287447702402e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 2.999999999999999889e-02 0.000000000000000000e+00 -7.414272569153911030e-03 1.800683183327105030e-01 1.155249498921463724e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 4.000000000000000083e-02 0.000000000000000000e+00 -4.573596687517583748e-03 2.185409928864805729e-01 2.375747729325000668e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 5.000000000000000278e-02 0.000000000000000000e+00 -1.699207964925356085e-03 2.471129305240492569e-01 3.562579512330445175e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 6.000000000000000472e-02 0.000000000000000000e+00 1.217510919297747074e-03 2.661270188750195498e-01 4.453894545967215790e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 6.999999999999999278e-02 0.000000000000000000e+00 4.185304190227012028e-03 2.758114432226729251e-01 4.904037206580707381e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 8.000000000000000167e-02 0.000000000000000000e+00 7.213069192230567306e-03 2.762824249220593442e-01 4.855399959392908693e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 8.999999999999999667e-02 0.000000000000000000e+00 1.030988306290804568e-02 2.675456161554189416e-01 4.321312036681713986e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 9.999999999999999167e-02 0.000000000000000000e+00 1.348502994604474162e-02 2.494961677631923058e-01 3.384213387526764649e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 1.100000000000000006e-01 0.000000000000000000e+00 1.674802882516104874e-02 2.219174709646463683e-01 2.207288477425555645e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 1.199999999999999956e-01 0.000000000000000000e+00 2.010866206110555054e-02 1.844785578676924054e-01 1.051004215720070627e-03 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 1.300000000000000044e-01 0.000000000000000000e+00 2.357700471924349672e-02 1.367301295717948117e-01 2.517197994732788859e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 1.400000000000000133e-01 0.000000000000000000e+00 2.716345477416351462e-02 7.809916419781699759e-02 6.031367892914425819e-06 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 1.500000000000000222e-01 0.000000000000000000e+00 3.087876428245629745e-02 7.882040136561983823e-03 9.555647532997634866e-30 1.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 1.600000000000000033e-01 0.000000000000000000e+00 1.755715998372320286e-02 7.789030417672555828e-02 6.805131601217824728e-06 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.000000000000000000e+00 4.760000000000000000e+02 1.700000000000000122e-01 0.000000000000000000e+00 4.335615789806679388e-03 1.350061787905032507e-01 2.807511644991977744e-04 0.000000000000000000e+00 0.000000000000000000e+00 7.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
