macrorep i x y cond_mean cei lf hf maxcei x_star lf_next hf_next
0.000000000000000000e+00 1.450000000000000000e+02 0.000000000000000000e+00 1.000000000000000021e-02 -5.330910526220967310e-03 4.482372771933904043e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.450000000000000000e+02 0.000000000000000000e+00 2.000000000000000042e-02 -5.354093116233891309e-03 3.174569031569821759e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.450000000000000000e+02 0.000000000000000000e+00 2.999999999999999889e-02 -5.379789948934772179e-03 6.259175514198828116e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.450000000000000000e+02 0.000000000000000000e+00 4.000000000000000083e-02 -5.409436244238638100e-03 8.620166296160317043e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.450000000000000000e+02 0.000000000000000000e+00 5.000000000000000278e-02 -5.444692598544851811e-03 1.022324730015016642e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.450000000000000000e+02 0.000000000000000000e+00 6.000000000000000472e-02 -5.487540295030235438e-03 1.126072483472895930e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.450000000000000000e+02 0.000000000000000000e+00 6.999999999999999278e-02 -5.540395473561689037e-03 1.191780824452575577e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.450000000000000000e+02 0.000000000000000000e+00 8.000000000000000167e-02 -5.606248937616834307e-03 1.233008215241872957e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.450000000000000000e+02 0.000000000000000000e+00 8.999999999999999667e-02 -5.688839937064287498e-03 1.258820961810509786e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.450000000000000000e+02 0.000000000000000000e+00 9.999999999999999167e-02 -5.792874341463742638e-03 1.275049952759295391e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.450000000000000000e+02 0.000000000000000000e+00 1.100000000000000006e-01 -5.924300339995653558e-03 1.285379067459552910e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.450000000000000000e+02 0.000000000000000000e+00 1.199999999999999956e-01 -6.090658343956296267e-03 1.292120460521218456e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.450000000000000000e+02 0.000000000000000000e+00 1.300000000000000044e-01 -6.301526351474249880e-03 1.296727770047424039e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.450000000000000000e+02 0.000000000000000000e+00 1.400000000000000133e-01 -6.569087954879601100e-03 1.300124798261788339e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
