macrorep i x y cond_mean cei lf hf maxcei x_star lf_next hf_next
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 1.000000000000000021e-02 -5.330910527478496981e-03 4.331373739254219812e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 2.000000000000000042e-02 -5.354093118807014447e-03 3.186432061291565032e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 2.999999999999999889e-02 -5.379789952942077950e-03 6.324861046849893087e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 4.000000000000000083e-02 -5.409436249864250056e-03 8.729537925747023197e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 5.000000000000000278e-02 -5.444692606046157811e-03 1.036243305662847697e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 6.000000000000000472e-02 -5.487540304748594368e-03 1.141914110155881068e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 6.999999999999999278e-02 -5.540395485936481200e-03 1.208835684073016059e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 8.000000000000000167e-02 -5.606248953203289177e-03 1.250821927095303182e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 8.999999999999999667e-02 -5.688839956555640474e-03 1.277108624482505006e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 9.999999999999999167e-02 -5.792874365718374795e-03 1.293634905838233345e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 1.100000000000000006e-01 -5.924300370069929093e-03 1.304152686736769623e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 1.199999999999999956e-01 -6.090658381143920774e-03 1.311016664125456282e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 1.300000000000000044e-01 -6.301526397353018547e-03 1.315707137681901978e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 1.400000000000000133e-01 -6.569088011366396376e-03 1.319164794147100611e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 1.500000000000000222e-01 -6.908857878594848803e-03 1.322001963868162794e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 1.600000000000000033e-01 -7.340609312969851100e-03 1.324635414594931698e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 1.700000000000000122e-01 -7.889561371189710709e-03 1.327370209965774567e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 1.800000000000000211e-01 -8.587899154115539307e-03 1.330453342140219125e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 1.900000000000000022e-01 -9.476722162425503526e-03 1.334108691719646661e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 2.000000000000000111e-01 -1.060854277648549601e-02 1.338560157380269677e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 2.100000000000000200e-01 -1.205049207985334388e-02 1.344046538317023726e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 2.200000000000000011e-01 -1.388843563440328444e-02 1.350829158310779682e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 2.300000000000000100e-01 -1.623226045374376314e-02 1.359190586280640406e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 2.400000000000000189e-01 -1.922267021571628237e-02 1.369419335495139500e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 2.500000000000000000e-01 -2.303992377175318601e-02 1.381769971955119219e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 2.600000000000000089e-01 -2.791507882901830134e-02 1.396378762501878507e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 2.700000000000000178e-01 -3.414446684380029184e-02 1.413098595557853165e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 2.800000000000000266e-01 -4.210833777144730450e-02 1.431187692443168513e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 2.900000000000000355e-01 -5.229488879684442149e-02 1.448734723914835848e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 2.999999999999999889e-01 -6.533124828074901580e-02 1.461612430157905457e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 3.099999999999999978e-01 -8.202344930615565466e-02 1.461601915524818329e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 3.200000000000000067e-01 -1.034080281549536462e-01 1.433116787672367859e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 3.300000000000000155e-01 -1.308186631351642426e-01 1.347827640369715640e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 3.400000000000000244e-01 -1.659722822606894965e-01 1.157495375956068412e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 3.500000000000000333e-01 -2.110803845125508171e-01 7.941022024389503275e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 3.600000000000000422e-01 -2.689930302129615591e-01 2.488757166845396301e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 3.699999999999999956e-01 -3.433851806209360924e-01 3.020859209822828397e-14 0.000000000000000000e+00 1.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 3.800000000000000044e-01 -2.690004661665911789e-01 2.488858962716538475e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 3.900000000000000133e-01 -2.110956133144651636e-01 7.941502356346968883e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 4.000000000000000222e-01 -1.659960339882921854e-01 1.157590991434711419e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 4.100000000000000311e-01 -1.308520742990530727e-01 1.347974544535632951e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 4.200000000000000400e-01 -1.034526932821742962e-01 1.433318955057544947e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
0.000000000000000000e+00 1.590000000000000000e+02 0.000000000000000000e+00 4.299999999999999933e-01 -8.208149296695010921e-02 1.461865593867418822e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.050000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
